1519;1000000000000001145;9816000054;000010;1;1043;900098;1000000018;A100;"11;000";CJ;0000002750
1523;1000000000000001149;9816000057;000001;1;1043;900101;1000000018;A100;"21;000";CJ;0000002754
1523;1000000000000001149;9816000057;000002;1;1043;900102;1000000018;A100;"11;000";CJ;0000002756
1523;1000000000000001149;9816000057;000003;1;1043;900103;1000000018;A100;"8;000";CJ;0000002758
1523;1000000000000001149;9816000057;000004;1;1043;900104;1000000018;A100;"8;000";CJ;0000002760
1523;1000000000000001149;9816000057;000011;1;1043;900101;1000000018;A100;"15;000";CJ;0000002760
1523;1000000000000001149;9816000057;000012;1;1043;900101;1000000018;A100;"4;000";CJ;0000002760
1523;1000000000000001149;9816000057;000015;1;1043;900102;1000000018;A100;"10;000";CJ;0000002760
1523;1000000000000001149;9816000057;000016;1;1043;900103;1000000018;A100;"3;000";CJ;0000002760
1527;1000000000000001153;9816000060;000001;1;1043;900105;1000000018;A100;"14;000";CJ;0000002762
1527;1000000000000001153;9816000060;000002;1;1043;900106;1000000018;A100;"14;000";CJ;0000002764
1527;1000000000000001153;9816000060;000003;1;1043;900107;1000000018;A100;"11;000";CJ;0000002766
1527;1000000000000001153;9816000060;000004;1;1043;900108;1000000018;A100;"11;000";CJ;0000002768
1527;1000000000000001153;9816000060;000005;1;1043;900109;1000000018;A100;"9;000";CJ;0000002770
1527;1000000000000001153;9816000060;000013;1;1043;900105;1000000018;A100;"19;000";CJ;0000002764
1527;1000000000000001153;9816000060;000014;1;1043;900107;1000000018;A100;"2;000";CJ;0000002768
1532;1000000000000001158;9816000072;000001;1;1043;900110;1000000018;A100;"8;000";CJ;0000002772
1532;1000000000000001158;9816000072;000002;1;1043;900111;1000000018;A100;"21;000";CJ;0000002774
1532;1000000000000001158;9816000072;000003;1;1043;900112;1000000018;A100;"21;000";CJ;0000002776
1532;1000000000000001158;9816000072;000004;1;1043;900113;1000000018;A100;"8;000";CJ;0000002778
1532;1000000000000001158;9816000072;000015;1;1043;900110;1000000018;A100;"4;000";CJ;0000002776
1532;1000000000000001158;9816000072;000016;1;1043;900110;1000000018;A100;"14;000";CJ;0000002778
1532;1000000000000001158;9816000072;000017;1;1043;900111;1000000018;A100;"1;000";CJ;0000002778
1532;1000000000000001158;9816000072;000023;1;1043;900111;1000000018;A100;"3;000";CJ;0000002778
1536;1000000000000001162;9816000088;000001;1;1043;900114;1000000018;A100;"4;000";CJ;0000002780
1536;1000000000000001162;9816000088;000002;1;1043;900115;1000000018;A100;"4;000";CJ;0000002782
1536;1000000000000001162;9816000088;000003;1;1043;900116;1000000018;A100;"11;000";CJ;0000002784
1536;1000000000000001162;9816000088;000004;1;1043;900117;1000000018;A100;"11;000";CJ;0000002786
1536;1000000000000001162;9816000088;000005;1;1043;900118;1000000018;A100;"7;000";CJ;0000002788
1536;1000000000000001162;9816000088;000006;1;1043;900119;1000000018;A100;"4;000";CJ;0000002790
1536;1000000000000001162;9816000088;000007;1;1043;900120;1000000018;A100;"4;000";CJ;0000002792
1536;1000000000000001162;9816000088;000018;1;1043;900114;1000000018;A100;"5;000";CJ;0000002786
1536;1000000000000001162;9816000088;000019;1;1043;900114;1000000018;A100;"7;000";CJ;0000002788
1536;1000000000000001162;9816000088;000020;1;1043;900114;1000000018;A100;"8;000";CJ;0000002790
1536;1000000000000001162;9816000088;000021;1;1043;900115;1000000018;A100;"3;000";CJ;0000002792
1536;1000000000000001162;9816000088;000022;1;1043;900115;1000000018;A100;"1;000";CJ;0000002790
1536;1000000000000001162;9816000088;000024;1;1043;900115;1000000018;A100;"8;000";CJ;0000002790
1536;1000000000000001162;9816000088;000025;1;1043;900116;1000000018;A100;"3;000";CJ;0000002790
1543;1000000000000001169;9816000090;000001;1;1043;900121;1000000018;A100;"32;000";CJ;0000002794
1543;1000000000000001169;9816000090;000002;1;1043;900122;1000000018;A100;"2;000";CJ;0000002796
1543;1000000000000001169;9816000090;000003;1;1043;900123;1000000018;A100;"8;000";CJ;0000002798
1543;1000000000000001169;9816000090;000004;1;1043;900124;1000000018;A100;"8;000";CJ;0000002800
1543;1000000000000001169;9816000090;000005;1;1043;900125;1000000018;A100;"7;000";CJ;0000002802
1543;1000000000000001169;9816000090;000006;1;1043;900126;1000000018;A100;"7;000";CJ;0000002804
1543;1000000000000001169;9816000090;000007;1;1043;900127;1000000018;A100;"2;000";CJ;0000002806
1543;1000000000000001169;9816000090;000008;1;1043;900128;1000000018;A100;"2;000";CJ;0000002808
1543;1000000000000001169;9816000090;000023;1;1043;900122;1000000018;A100;"4;000";CJ;0000002800
1543;1000000000000001169;9816000090;000024;1;1043;900122;1000000018;A100;"4;000";CJ;0000002806
